,text,label
4738,"Камера не идеальна, постоянно включался фонарь, вовремя не заметить и он порядочно съедал заряд, через несколько лет использования перестал заряжаться",0
4739,"Лаги,ужасно быстро сломался динамик и сел экран . заряда хватает на 3 часа.Покупка=ошибка",0
4740,За два не нашел. Только если яркий дизайн и все постоянно просят дать его посмотреть),0
4741,При такой цене недостатки не критичны,0
4742,"Так себе автономность, очень посредственный звук в наушниках(даже после дешманского Meizu U10 в наушниках Marshall Mode EQ почувствовал всю убогость, купил внешнюю type-c звуковуху-переходник). Из придирок - из-за размера в кармане джинсов есть высокий риск сломать разъем зарядки, если воткнут переходник для наушников - это место приходится как раз на край кармана и при ходьбе задевается.",0
4743,"Политика компании apple в отношении операционных систем которые с каждым обновлением забирают на себя все больше ресурсов телефона. Невозможность отката на предыдущие версии операционных систем, хотя недавно появилась возможность сделать downgrade до ios 6.1.3 (смотрите тему на 4PDA). Искусственные ограничения на установку и обновление программ. Например, все программы яндекс требуют операционную системы не ниже ios 7. Камера - при записи видео (в движении), может наблюдаться горизонтальные искажения в середине экрана. При фотографировании, даже при небольшой динамике, получается размытое изображение. При пользовании программой Videon, может наблюдаться нарушение плавности зума, из-за недостаточной производительности. Отсутствие съемной карты памяти, невозможность быстрой замены аккумулятора, отсутствие встроенного радиоприёмника. Рабочая температура телефона, фактически начинается с плюс двух градусов - это означает, что при охлаждении ниже этой температуры, телефон выключается. Из-за этого у меня были трудности с видео съёмкой зимой. После замены батареи, в настройках сбивается дата (год), после чего телефон не может найти сеть и некоторые программы работают некорректно. Про этот нюанс я нигде не нашёл информации и лишь случайно догадался сам.",0
4744,Смартфон неожиданно взрывается из-за чего товар нельзя покупать и ещё экран... Это отдельная история,0
4745,их нет.ну может быть если придратся то окружающие слышат разговор при звонке.,0
4746,"При длит разговоре греется, поэтому гарнитура обязательна, у меня была в комплекте.",0
4747,"Недостатков в процессе эксплуатации вскрылось не мало: - отсутствие обновлении ОСи с апреля 2017 (хоть и обещалось иное, производитель утверждал что будет скорый переход на андроид 8), - отсутствие NFC(не самая полезная функция была на момент покупки, я и забил на неё), - батарея литий-ионная на момент покупки (сейчас уже вроде их комплектуют литий-полимерными), - глюк в прошивке с периодически отваливающимся wi-fi (решается довольно просто, переключением режима работы wi-fi в процессе сна, либо перезагрузкой), - невозможность самостоятельной разборки и замены отдельных комплектующих (хотя это и спорный недостаток), - через полтора года использовании начал немного свистеть ушной динамик (решается использованием гарнитуры, и вообще подносить к уху телефон ВРЕДНО :)), - на период покупки было довольно сложно найти на него чехол и стекло 2D (да и сейчас сложно, разве что у китайцев)",0
4748,"Версия на 128 гигабайт только китайская, следовательно прошивка не особо прямая, которую наши умельцы приспособили под этот телефон.",0
4749,"1. Тыловая Камера , (Всего 5 МП) 2. Батарея , (Хватает всего на 4 часа маловато) 3. Сборка , ( После полгода начал хрустеть) 4. Андроид 4.2 (Нет Оболочки) 5. И конечно Вилка на 1 ампер.",0
4750,"Нет поддержки S40, что просто очень странно и непонятно для телефона такого калибра. Отсюда невозможность использования любых сторонних приложений, по крайней мере мне не удалось найти под эту модель хоть одно работающее приложение с интернета. Глючный браузер, много лишних сервисов, типа фейсбука, твиттера и прочих.",0
4751,Несовместим с приложением мобильный банк. По нынешним временам уже медленный и мало памяти. Через три года наконец отвалилась заглушка для разъёма USB. )) Иногда теряет сеть ненадолго -- 5-10 секунд.,0
4752,"из минусов, маркий корпус, люфтит кнопка 'домой' с первого дня пользования. Батарея слабая, нет фмрадио, слота под SD карту, выступ тыльной камеры сзади(непонятно зачем так сделали). Кнопка отпечатка пальца срабатывает через раз, что заставляет вообще ей не пользоваться и забыть про нее!!!! Может проблема в duos- ах (то, что две симки). но бывает часто дозвониться до меня не могут!!!",0
4753,"Тихий звук в наушниках и самого динамика. Критически мало собственной памяти. Батарея сдохла через 5 месяцев. Проблемы с телефонным справочником. Хиленький, трещащий в руках корпус. При разряженной батарее не срабатывает будильник.",0
4754,Много подбирал наушники ! Вставляю штекер от наушников а он их не видет .Через месяц использования у меня ломается кнопка включения и выключения телефона .,0
4755,всё что в нём это недостаток один.,0
4756,"слабая камера, подсветка на кнопках",0
4757,Защитное стекло экрана очень слабое!,0
4758,"Update: Прошло 1.5 года, стал быстро разряжаться, видимо батарея отслужила, а возможно нужен хард ресет, но телефоном по-прежнему доволен",0
4759,"Производитель нагло вставил первым в меню пункт ФанБокс. Это набор быстрого подключения платного контента от оператора Гороскоп любви, Гадания, Веселые анектоды итд. Даря этот телефон дедушке, не удивляйтесь потом, что он случайно подключит себе ненужные подписки по несколько десятков рублей в день. Отключить это невозможно, не удивлюсь, если эта партнерка приносит основной доход. Фактически плевок в клиента. Так как это первый пункт в меню, то 3 случайных нажатия на самую большую кнопку на телефоне (энтер) приводят к подключению. На месте производителя я бы вообще тогда уж добавил скрытое подключение, пусть потом пользователь доказывает, что это у него телефон не случайно разблокировался в кармане. В телефоне 2 слота под сим. Если вы вставили только 1, то звонить из контактной книге можно только через нижнюю кнопку звонка, инача идет сообщение Вставьте СИМ - поразительно удобный интерфейс! Чтобы выключить фонарик, вначале нужно перевести его в режим стробоскопа.",0
4760,Качество фото и видео - среднее.,0
4761,"Передняя камера, слабая вспышка, оригинальная зарядка сломалась меньше, чем за месяц (а гнездо утопилось внутрь) , размытый экран, батерея норм, но через год начинает плохо держать, слабое гнездо. Камера сильно выпирает, в отличие от того же Самсунга, без чехла не обойтись. Что-то напоминающее защитное стекло - выглядит очень убого, полностью уничтожая внешний вид смартфона, и не только внешний вид! Границы этого стекла сделаны из материала похожего на тот, что используют при декорировании плит ДСП, этот материал любит сильно деформироваться и собирать грязь с рук, с окружающей среды, с ногтями длиннее, чем 3 мм с телефоном уже не поработаешь, т.к. постоянно цепляются за этот дурацкий бампер. Т.е. для многих девушек это существенный минус. И ещё, из-за бампера, только сейчас вспомнила, зарядное гнездо утопилось настолько, что теперь требуется жало зарядки намного длиннее. Перфорация динамика очень слабая, как и сам динамик, расположенный на задней поверхности смартфона, что исключает возможность использовать его нормально, чтобы слушать музыку через динамик, когда он лежит, не особо хочется его переворачивать, т.к. камера пылиться будет. Качелька громкости нажимается теперь с сотого раза, будто резина или то, из чего она сделана, как-то закостенел? Стал намного жёстче, что затрудняет нажатие для детей, девушек со слабыми кистями и пожилым людям. Минус, как плюс, но, всё же, минус: расположение кнопок громк. и разбл. на одной стороне! Очень трудно вставить аппарат в монопод так, чтобы случайно не заблок. его, а при сдвигании получается перекос по цент. тяж. и есть риск выстрела смартфона из крепления! ПОЛНОЕ ОТСУТСТВИЕ ПОДДЕРЖКИ И ОБНОВЛЕНИЙ! Пользовалась им 1,5 года! Это муки адские: работает так, будто у него Android не 6.0, а 2.3.6! И вообще перестал ловить WI-FI, и Мобильную сеть, тормозит теперь даже во время разблокировки. И последнее, очень сильно греется от рук. Именно от рук, хотя корпус пластиковый.",0
4762,"- разве что для работы встроенной камеры нужна СД-карта, но разве это основная функция в телефонах такого класса?",0
4763,Батарея Максимум андроид 7,0
4764,"Качество дисплея, просто кошмар. На солнце ничего не видно. Не очень удобный интерфейс.",0
4765,"Я бы закрыл глаза на очевидно неудобное меню, если бы он держал заряд хотя бы 3-4 дня. Но, к сожалению, даже при минимуме функций и не самом активном использовании телефона, его едва хватает на 2 дня.",0
4766,Очен сильно царапающийся корпус и не живучая батарея.,0
4767,"Стандартные недостатки Майкрософтовского ПО, мультизадачность и api начинает страдать в сторону iOS, но это мелочи некритические. Легкий люфт задней панель есть.",0
4768,"Все плохо. Этот телефон позиционируется для использования пожилыми людьми. Начну по порядку из не понравившегося. - Ацкий нерегулируемый сигнал. Что звонок, что включение/выключение. - Выбор контактов через 4 клика, для пожилого человека это нереальная задача. По списку набор стоит не первым чтобы сразу набрать, а третьим. Каждый раз надо проходить длинный путь нажатий. Разработчики о чем думали? - Блокировка клавиш. С ней очень неудобно. Если не делать блокировку, то клавиши в кармане сами нажимаются. У Самсунга вообще не стоит такой проблемы, там просто не нажимаются произвольно сами клавиши. - Маленький аккумулятор, у самсунга размером меньше и старше на 5 лет аккумулятор в два раза больше. - Неудобный USB разъем зарядки, пожилой человек с трудом определяет в каком положении вставлять. - Пластмассовая крышка, хрустит. Держится на нескольких слабых защелках. - Очень маленький размер индикатора заряда. - Слабый фонарик, свет примерно как от экрана. - Лупа вообще никакая. Спасибо что есть, конечно, хоть что-то Купил потому что срочно надо найти на замену. Очень жалею. И менять его некогда. Зря потраченные деньги.",0
4769,"Сони сдались и удалили джек 3,5мм Не всегда корректно работают драйвера бт В последней прошивке в ландшафтном режиме путаются кнопки Назад и Последние задачи",0
4770,"ГЛЮКИ, постоянно что-то глючило, то звонки сам завершал, то кнопка назад не нажималась, под конец использования начал выключаться на 20% заряда. Кажется ещё что-то было но не вспомню.",0
4771,"Аккумулятор ненадёжный, вспучился, выдавил экран (корпус то с другой стороны металлический)",0
4772,Отсутствие вибровызова. Нет камеры (больше 3.2) хотя для этой цены понятно её отсутствие.,0
4773,"Производительность, Автономность, Камеры, Качество сборки, Прошивка, Память",0
4774,"Единственное пожелание ВСЕМ разработчикам: делайте, наконец, мини-версии с диагональю 4,2-4,5 дюймов. Этого желают очень многие. Это - идеал, на мой взгляд.",0
4775,"меня слышат плохо все, кнопки не подсвечиваются ,вибродозвона нет, камера совершенно бесталковая, мелодия на вызове одна поставить другую нельзя.",0
4776,"Зарядная клемма быстро разболталась. Слабый аккумулятор, всего 1000 мА, быстро разряжается.",0
4777,"Что то с камерой не то, может быть сторонний софт решит проблему не пробывал. На данный момент оперативы малова-то 2 гб., но это для игр, для простого пользования хватает вполне",0
4778,"Мало памяти,слабый процессор",0
4779,"Память, батарея, размер (толстенький), металлическая вставка",0
4780,"Большая батарея (по габаритам) и тяжёлая, к тому же :) В целом, кирпич весьма большой и увесистый - хотелось бы поменьше. Имя контакта ограничено десятью символами - это жесть. Записать имя+фамилию(или должность) не вариант. Приходится сокращать, выкидывать пробелы и гласные буквы... Записи превращаются в такие абракадабры: АксдрСврщк или ВлдмрСерг... Иначе информативность записи снижается конкретно. Жутко бесит. Телефон очень тупой - время отклика на нажатие клавиш доходит до секунды. Неудобное меню, много ненужных всплывающих окон (например, при подключении/отключении зарядки поочерёдно появляется несколько штук). Первый год сильно бесило, потом привык :) Будильника только три штуки. Мне мало. Приходится постоянно их менять, вместо того, чтобы просто включить нужный, уже настроенный. Нет Т9, нет автоматической расстановки заглавных букв после точек, в начале предложения (что было даже на древних звонилках). Написать СМС на нём - мучение. Пишет либо строчными буквами, либо заглавными, либо КАЖДОЕ слово с большой буквы. Приходится постоянно менять режимы. И ещё много мелких замечаний про программную часть, лень все перечислять. Удобным телефон я не назову. Но за два года к его недостаткам я уже привык :)",0
4781,"К сожалению, один недостаток перекрывает все достоинства. Экран телефона не гаснет при отключенной блокировке клавиатуры и, соответственно, высаживает батарею за несколько часов. Покупал телефон для родителей, а они пользоваться аппаратом не могут - снять блокировку для них нереально (за доли секунды попасть по нужным клавишам в нужном порядке при плохом зрении и артритных руках). Телефон лежит без дела, бесполезная покупка. Приходится пользоваться старенькой Нокией - удобнее, как это ни парадоксально.",0
4782,"Корпус - скользкий пластик (очень хочется его покрыть жидкой резиной),включение фонарика только после разблокировании, нет подсветки кнопок, когда понадобиться фонарик вы его не включите! задняя крышка аккумулятора выпирает на 3 мм из корпуса - это что? прогибается при закрытии - водозащита под вопросом! И самое главное разговорный динамик! - г...о! его можно сказать нет! На какой этот телефон если вы не слышите своего абонента? Разобрал - внутри какая то детская игрушка а не плата!, поменял динамик от другого китайца стало чуть чуть по громче(к стати громкость по умолчанию на 70% добавлять джойстиком во время разговора ) но все равно придется что то колхозить.",0
4783,"Очень слабый процессор, экран не совсем отзывчивый, ужасная камера",0
4784,"Не понравилось производительность, маленький объём памяти (RAM) всего 1GB, в этом сегменте цен, можно найти 2(RAM) 16GB встроенной, но без отпечатка пальца и 4G. Ведь я человек, у которого есть свободное время, допустим в электричке и я предпочёл бы играть в игры, но если новые то только на средних-минимальных настройках графики. И отпечаток пригодился 19-20 раз.",0
4785,"Вшиты приложения с вирусной рекламой, ни удаление, ни остановка не помогает. Реклама мешает принять звонки и прочее.Даже от слабенькой игры очень греется, а при общении в мессенджере, так вообще кипит",0
4786,Мерзкий звук через наушники. Иногда медленный отклик когда ходишь по меню. Йота сим с ним не хочет работать. Треск в трубке. С теле 2 тихо,0
4787,"Камера слабовата, но за такую цену терпимо",0
4788,"Нет вибровызова, эта тенденция захватывает даже более дорогие кнопочники. Фонарика также нет. Можно поставить светлую картинку на заставку, но она будет слепить. Я сделал так: скачал картинку чисто белого цвета, уменьшил её размер под экран 128128, переименовал в 0.jpg и закинул в память телефона, чтобы она отобразилась в самом начале списка файлов. Для включения фонарика выбираю Меню&gt,Проводник&gt,Телефон&gt,Открыть&gt,0.jpg - то есть 5 раз нажимаю на центральную кнопку и всё. Выключаю кнопкой отбоя.",0
4789,"корпус, так как кожа, на углах появились потертости.",0
4790,Маленькое разрешение камеры. Встроенная память. (Мало) Количество ядер. (Мало),0
4791,-Twrp на китайском языке -Обход google тоже не работает -Батарея держится только час,0
4792,Трудно подобрать чехол и защитное стекло. Но это не причина чтобы не купить этот телефон. Задняя панель плотно прилегает но очень тонкая пластмасса. Иногда тупит. Заряд батареи держит всего 1 день. Берите смело с 2Гб оперативки на борту. Я съэкономил взял с 1Гб. :-),0
4793,"Уже через 3 месяца аккумулятор стал неадекватным. А через год просто перестал работать. В ремонт не сдавал, просто решил смириться и перейти на ТАПик)",0
4794,Очень плохой звук при звонке. Меня слышно как из бочки.,0
4795,"-Фронтальная камера расстроила, качество хуже, чтобы получить четкий снимок придётся подольше удерживать смартфон в неизменном положении -Корпус смартфона скользит по чему угодно, заказал чехольчике, несколько раз падал на боковые части, остался целым. Либо я так использую, но со временем появляются еле видимые царапинки. В комнате душно, бывает часто так, что потеют ладони, и корпус очень хорошо оставляет мой мокрый отпечаток, чтобы избавиться от которого нужно хорошо протереть -При сильной загрузке: Wi-fi, игры с интенсивной графикой, непроизвольно включается фонарик, тяжелее открывается шторка, что откровенно раздражает при быстрых напряжённых моментах",0
4796,Потух после двух месяцев использования.,0
4797,Пропадает звонок после перезагрузки аоостонавливается. Через день опять также что делать не знаю,0
4798,"1. Аккумулятор. На нём написано 1200 мА/ч. Не соответствует написанному. Делаю 3-5 звонков, несколько смс в день. К ночи заряда остаётся 20-25%. 2. Карту памяти на 16Гб. не читает(не видит вообще)! 3. Связь никуда. Меня плохо слышат. 4. Закалённое стекло. Зачем оно нужно. Через месяц треснуло, снял его. 5. Радио плохо ловит.",0
4799,"Меню настроек очень неудобное. Пожилой человек, для которого покупается обычно данная модель, не разберётся сам в настройках. Сам, вроде, хорошо в такой технике разбираюсь, но всё же пришлось долго покопаться, пока, например, нашёл настройки быстрого набора или стрелки вверх и вниз. Захочется дополнительных картинок на экран, или музыки, или рингтонов, или камерой попользоваться - всё получится, если только вставить карту памяти. Без неё данное оснащение бедновато - всего пара обоев и рингтонов. Нет 3G.",0
4800,"Очень, очень тихий. Отвратительная камера. При дневном свете еще ничего, а вот в помещении просто ужасная.",0
4801,В такой бюджетной модели их просто нет.,0
4802,"- слабый светодиод, - проблемы с задней крышкой - еле защёлкнулась, а потом никто не мог снять. Крышка металлическая и тяжёлая, щели между крышкой и корпусом. Из-за этого не стал приобретать. Дальше тестировать не стал, от приобретения отказался, - мелкие часы и дата на гл. экране, названия операторов в центре дисплея мозолят глаза, - аккумулятор не 1000, а 800 мА/ч, - камера 0,08 Мп,",0
4803,"Управление сложное для пожилого человека - для вызова нужно нажать несколько раз. Блокирование кнопок не отключается,хотя опция есть. Приходится каждый раз снимать. Зарядка USB вставляется только в определенном положении и туго. Пожилому человеку с больными руками и который плохо видит - сложно. Цилиндрический штекер был бы удобней.",0
4804,"нужно 1-2 дня привыкать к особенностям, но поверьте это стоит того. потом все кажется офигенно логичным.",0
4805,"1)выпирающая камера 2) нет слота sd ( хотя в яндекс маркете было написано наличие его) 3) быстро нагревается 4)нет NFC 5)зарядка плохо держит (у меня lg g3s зарядку дольше держал чем этот смартфон) 6)попался бракованный дисплей с фантомными нажатиями( имеются видео, могу предъявить если спросите) 7)лагает в играх (pubg на средних еле еле тянет с фризами, про ARK вообще молчу)",0
4806,"Кнопка включения, сломалась на втором месяце. Пропадает интернет, даже при полной шкале связи и значке, что есть интернет. Приходилось перезапускать, только так появлялся интернет. Отвалились буквы на задней панели. При разговоре включается экран, но это редко.",0
4807,Работал исключительно только в Костанайском регионе,0
4808,Слабый аккум...для звонилки но не для смартфона. Поставить свою музыку на вызов тоже нельзя. Экран не большой и писать тыкая пальцами не удобно. Матрица экрана создана по устаревшей TN-технологии и при углах наклона искажается Старый одно-кластерный процессор SC7731C без 64-BiT анонса 2014,0
4809,"Громоздкий, тяжёлый, небольшой экран по сравнению с общим размером, тупит функция поворота экрана, высокая цена, насчёт защищённости не проверял - но после 3-х месяцев бережной эксплуатации накрылась строчка на сенсоре. Покупал в магазине Тропоход, в гарантии отказывают, говорят прокусила собака!!!",0
4810,"для меня одна,опишу ниже!!!!",0
4811,"Эта модель такая редкая что о ней почти никто не знает и в магазинах на телефон нет ни чехлов ни стекол, отзывов на youtube нету да и вобще модель слетела с продажи. Непосредственно о недостатках к самому телефону, хочу отметить что у меня возникают клюки с дисплеем, порой печатать невозможно (пропускает буквы, нажимаются другие кнопки и вобще язык переключается на другой.) Может это дело в прошивке, точно не знаю но дико раздражает.",0
4812,Телефон не работает вообще,0
4813,"Через 1,5 месяца начал очень быстро разряжаться. Смотрю, что больше всего жрет батарею - просто сам Андроид. Бесит то, что нельзя отключить вибрацию во время разговора Нельзя переместить фотки в режиме просмотра Не нашла, где переименовать устройство в Bluetooth",0
4814,"Пришлось подучить китайский, теперь думаю о покупке нинтендо, начал увлекаться аниме.",0
4815,"- tn-film экран. Как следствие, при небольшом даже наклоне на себя изображение темнеет и меняет цвет. К тому же цвет изображения блеклый. - микрофон для разговора среднего качества. Покупал и лучше за эти деньги. - мало памяти внутренней и оперативной. Андроид 6 занимает всю оперативку.",0
4816,Пользуюсь смартфоном уже месяца 2 сломалась батарея не могу нигде найти вот самый главный недостаток то что батарею просто нереально во всём во Владивостоке обходил все углы нигде её просто нет в наличии вот самый главный минус,0
4817,"Цена явно завышена, это и есть основной недостаток. Звук в наушниках не дотягивает до топового телефона, меломаны будут плеваться. Встроенный в экран датчик отпечатка пальца не всегда срабатывает. После обновления до девятки производитель запретил устанавливать сторонние лаунчеры (пока только в китайских версиях).",0
4818,"Сравнивал фотоаппарат с Айфоном 8. Фотография получается процентов на 10 хуже, это факт. Больше недостатков не выявил. Но при разнице в цене 19.000 VS 68.000 это даже и не недостаток)",0
4819,"Углы обзора экрана,недействующий календарь вернее нельзя поставить напоминание на событие.Очень тихие и убогие свои мелодии на звонки,один номер на контакт,свою мелодию тоже на контакт не поставишь.Но больше всего убило так что лвевсироенные игры в телефоне которые надо покупать за 99 руб.)",0
4820,"Батарея садится необоснованно быстро даже в режиме энергосбережения. Зарядка раз в день для звонилки, разговоров в день не более часа. Blietooth выключен. А главный недостаток проявится не у владельца телефона, а у собеседника - он слышит себя при звонке на этот самый Itel it5070. Именно по этой причине вернули спустя месяц использования. Это был как минимум второй возврат этой модели по этой же причине у продавца.",0
4821,"Плохой разговорный и основной динамики(хрипят, со временем проходит, но становится не сильно лучше. Речь собеседника трудно разобрать), Скудный музыкальный плеер(в основном плеере разделение на папки музыкальных файлов нет, собирается всё в кучу. Можно заходить в проводник, там открыть папку с музыкой, и выбрать уже нужную папку, сам телефон их видит. Но через проводник MP3-файлы не будут играть поочерёдно. Придётся каждый файл запускать вручную), Периодически пропадает связь, и до меня не могли дозвониться. Рассказывали, что мне звонят(у них идут гудки), но я не беру трубку. Действительно, когда была подобная проблема, я не слышал никакого вызова, да и в журнале вызовов никто не отображался, просто игнор, Мало памяти, без карты памяти никуда!, Много мусора в меню,",0
4822,"ЧС на смс ограничен 10 телефонами. Былобы намного лучше увеличить количество, заносимых в чс номеров либо вообще убрать ограничение. Камера не очень.",0
4823,"Тормозит , с самой покупки все смартфоны идут с завода , с модифицированными файлами и системными ошибками , Если у вас есть такое alcatel ot 4034d u3 или U3 устройство и оно тормозит можно узнать в чем дело , зайти в рекавери как это делается есть в документации по телефону или в интернете выбрав русский язык в мею есть проверка на Рут доступ Там будет себя антрование всех частей системы подождите в конце он вам скажет в чем дело . Такой телефон можно вернуть если там есть ошибка .",0
4824,"Большие рамки дисплея,тяжёлый так как стальной целиком,пластикавай только крышка.И самый главный минус батарея!",0
4825,"Ужасная производительность, поддержки нет, воду пропускает, nfc не работает.",0
4826,"Звук, как тут пишут, не громкий, обычная пищалка. Батарея не держит, в режиме ожидания - неделя. Кнопки сливаются и тускло светят. Дата постоянно слетает на 2014 год",0
4827,"Дурацкая клавиша регулировки громкости расположенная спереди, она очень неудобная. Урезаны низкие и высокие частоты музыкального динамика.",0
4828,"К недостаткам можно отнести, что виброзвонок мог бы быть погромче. Не очень громкий звонок. К недостаткам всех мобильных можно отнести то, что у всех разные меню и нужно каждый раз настраиваться заново и привыкать по новому. И еще к недостаткам можно отнести, что блокировка наступает довольно быстро, где-то через 4-5 секунд. Как увеличить это время непонятно, в настройках пока не нашел",0
4829,Очень... Очень! плохо видит флеш память при подключении телефона через USB. Очень! слабый аккумулятор.,0
4830,"Аккумулятора не хватает для просмотра видео, к концу дня разряжается.",0
4831,краска с центрального джойстика слезла через полгода и теперь в темноте светит в глаз ярко ((,0
4832,- батарея - скорость работы - специфичная оболочка - мало функционала,0
4833,"У меня не было завышенных ожиданий (больше года использую финский Jolla 1 имени создателей Sailfish OS), поэтому из таких неожиданностей могу отметить только слишком быстро реагирующий на изменения освещённости датчик таковой -- порой экран виляет подсветкой, на ёлке такого не наблюдаю.",0
